Fecha,Producto,Ventas
2024-01-19,Monitor 24 pulgadas,11
2025-11-02,Procesador Ryzen 5,10
2025-02-18,Memoria RAM 16GB,13
2025-03-09,Monitor 24 pulgadas,6
2024-01-16,Procesador Ryzen 5,6
2025-09-18,Monitor 24 pulgadas,7
2024-06-21,Procesador Ryzen 5,12
2023-09-10,Monitor 24 pulgadas,8
2024-04-15,Monitor 24 pulgadas,4
2025-08-12,Laptop Dell Inspiron,2
2024-01-07,Monitor 24 pulgadas,6
2024-11-29,Monitor 24 pulgadas,32
2024-10-30,Laptop Dell Inspiron,2
2026-03-31,Monitor 24 pulgadas,4
2025-10-17,Monitor 24 pulgadas,10
2026-01-18,Monitor 24 pulgadas,5
2025-09-02,Tarjeta Gráfica RTX 4060,4
2024-06-01,Procesador Ryzen 5,11
2024-12-13,Laptop Dell Inspiron,25
2024-01-10,Monitor 24 pulgadas,4
2024-03-31,Monitor 24 pulgadas,8
2024-01-04,Laptop Dell Inspiron,6
2024-04-22,Tarjeta Gráfica RTX 4060,4
2026-02-21,Tarjeta Gráfica RTX 4060,5
2024-07-02,Laptop Dell Inspiron,4
2023-10-22,Tarjeta Gráfica RTX 4060,4
2024-07-17,Tarjeta Gráfica RTX 4060,2
2025-08-09,Laptop Dell Inspiron,8
2024-08-16,Memoria RAM 16GB,23
2023-05-30,Memoria RAM 16GB,14
2023-11-24,Procesador Ryzen 5,35
2024-11-25,Memoria RAM 16GB,43
2023-12-06,Memoria RAM 16GB,18
2025-04-02,Laptop Dell Inspiron,4
2023-12-14,Laptop Dell Inspiron,22
2025-09-22,Laptop Dell Inspiron,4
2025-03-28,Monitor 24 pulgadas,12
2025-10-21,Procesador Ryzen 5,6
2025-07-15,Procesador Ryzen 5,10
2023-08-21,Memoria RAM 16GB,16
2024-12-24,Procesador Ryzen 5,21
2024-06-19,Procesador Ryzen 5,9
2023-08-25,Laptop Dell Inspiron,22
2026-01-02,Tarjeta Gráfica RTX 4060,4
2023-12-31,Memoria RAM 16GB,17
2025-08-07,Procesador Ryzen 5,8
2023-04-01,Tarjeta Gráfica RTX 4060,4
2025-10-13,Tarjeta Gráfica RTX 4060,3
2023-08-31,Laptop Dell Inspiron,15
2026-01-01,Tarjeta Gráfica RTX 4060,5
2025-02-08,Laptop Dell Inspiron,5
2025-05-23,Laptop Dell Inspiron,6
2025-11-02,Monitor 24 pulgadas,5
2024-04-25,Monitor 24 pulgadas,4
2024-12-02,Monitor 24 pulgadas,9
2023-10-12,Laptop Dell Inspiron,3
2025-07-02,Tarjeta Gráfica RTX 4060,5
2024-09-11,Procesador Ryzen 5,10
2024-11-06,Monitor 24 pulgadas,5
2024-12-24,Monitor 24 pulgadas,24
2025-04-22,Procesador Ryzen 5,11
2026-04-11,Tarjeta Gráfica RTX 4060,5
2025-08-20,Memoria RAM 16GB,18
2024-01-01,Laptop Dell Inspiron,5
2025-03-09,Procesador Ryzen 5,9
2025-08-17,Tarjeta Gráfica RTX 4060,7
2023-12-10,Monitor 24 pulgadas,21
2025-03-13,Memoria RAM 16GB,13
2023-05-19,Procesador Ryzen 5,14
2025-06-02,Tarjeta Gráfica RTX 4060,2
2025-07-26,Laptop Dell Inspiron,8
2024-04-02,Monitor 24 pulgadas,7
2026-04-04,Monitor 24 pulgadas,10
2025-02-10,Laptop Dell Inspiron,4
2024-04-11,Laptop Dell Inspiron,6
2024-09-04,Monitor 24 pulgadas,17
2024-06-14,Memoria RAM 16GB,21
2025-08-14,Memoria RAM 16GB,17
2024-07-29,Procesador Ryzen 5,9
2025-06-28,Procesador Ryzen 5,14
2025-12-17,Laptop Dell Inspiron,17
2025-09-30,Monitor 24 pulgadas,9
2023-06-12,Laptop Dell Inspiron,4
2025-12-09,Laptop Dell Inspiron,6
2023-09-27,Procesador Ryzen 5,10
2026-02-08,Monitor 24 pulgadas,5
2024-02-17,Tarjeta Gráfica RTX 4060,4
2023-07-11,Memoria RAM 16GB,15
2025-12-10,Monitor 24 pulgadas,20
2025-03-01,Laptop Dell Inspiron,8
2025-02-09,Procesador Ryzen 5,9
2024-02-16,Procesador Ryzen 5,9
2026-02-28,Memoria RAM 16GB,16
2023-12-20,Procesador Ryzen 5,23
2024-02-11,Tarjeta Gráfica RTX 4060,5
2025-11-07,Laptop Dell Inspiron,8
2025-10-09,Memoria RAM 16GB,15
2025-03-06,Monitor 24 pulgadas,6
2024-01-26,Laptop Dell Inspiron,10
2023-09-03,Laptop Dell Inspiron,18
2024-04-09,Tarjeta Gráfica RTX 4060,1
2025-03-11,Procesador Ryzen 5,10
2024-04-25,Laptop Dell Inspiron,5
2024-02-25,Monitor 24 pulgadas,6
2024-07-03,Memoria RAM 16GB,13
2024-07-29,Monitor 24 pulgadas,6
2024-11-13,Memoria RAM 16GB,17
2026-04-09,Laptop Dell Inspiron,2
2024-01-11,Memoria RAM 16GB,15
2025-07-22,Laptop Dell Inspiron,4
2024-09-12,Procesador Ryzen 5,7
2025-06-08,Procesador Ryzen 5,7
2023-06-29,Procesador Ryzen 5,9
2024-11-24,Memoria RAM 16GB,42
2024-01-04,Memoria RAM 16GB,17
2024-09-29,Tarjeta Gráfica RTX 4060,3
2023-11-14,Tarjeta Gráfica RTX 4060,5
2023-08-02,Memoria RAM 16GB,15
2026-01-25,Laptop Dell Inspiron,7
2023-04-15,Laptop Dell Inspiron,10
2025-04-11,Procesador Ryzen 5,11
2025-11-21,Laptop Dell Inspiron,31
2025-09-16,Monitor 24 pulgadas,4
2026-01-18,Laptop Dell Inspiron,2
2024-01-30,Laptop Dell Inspiron,2
2024-01-31,Memoria RAM 16GB,17
2023-09-08,Laptop Dell Inspiron,5
2024-10-10,Monitor 24 pulgadas,6
2024-09-14,Monitor 24 pulgadas,8
2024-08-25,Memoria RAM 16GB,17
2023-09-03,Tarjeta Gráfica RTX 4060,4
2025-03-22,Procesador Ryzen 5,13
2026-04-01,Procesador Ryzen 5,9
2024-03-17,Laptop Dell Inspiron,3
2024-09-08,Memoria RAM 16GB,14
2024-02-21,Tarjeta Gráfica RTX 4060,2
2024-09-15,Monitor 24 pulgadas,9
2024-05-31,Monitor 24 pulgadas,8
2026-02-17,Laptop Dell Inspiron,4
2025-09-24,Monitor 24 pulgadas,8
2025-07-17,Monitor 24 pulgadas,4
2023-08-21,Procesador Ryzen 5,9
2024-08-30,Tarjeta Gráfica RTX 4060,10
2026-04-03,Monitor 24 pulgadas,9
2024-04-09,Laptop Dell Inspiron,4
2025-05-30,Monitor 24 pulgadas,10
2023-04-13,Laptop Dell Inspiron,3
2025-11-29,Tarjeta Gráfica RTX 4060,30
2026-01-10,Laptop Dell Inspiron,10
2025-02-09,Memoria RAM 16GB,16
2025-02-10,Tarjeta Gráfica RTX 4060,4
2025-12-22,Monitor 24 pulgadas,19
2023-04-11,Memoria RAM 16GB,13
2024-09-27,Monitor 24 pulgadas,10
2024-09-02,Tarjeta Gráfica RTX 4060,7
2025-06-16,Procesador Ryzen 5,10
2026-02-14,Monitor 24 pulgadas,8
2024-11-15,Laptop Dell Inspiron,33
2025-05-27,Memoria RAM 16GB,13
2024-06-27,Procesador Ryzen 5,7
2025-05-27,Tarjeta Gráfica RTX 4060,2
2024-09-07,Tarjeta Gráfica RTX 4060,8
2024-07-15,Monitor 24 pulgadas,7
2024-12-08,Monitor 24 pulgadas,4
2024-06-27,Memoria RAM 16GB,15
2025-10-18,Memoria RAM 16GB,18
2025-11-25,Monitor 24 pulgadas,32
2024-04-21,Tarjeta Gráfica RTX 4060,4
2023-06-19,Tarjeta Gráfica RTX 4060,5
2023-05-22,Memoria RAM 16GB,14
2026-01-25,Memoria RAM 16GB,16
2026-01-13,Tarjeta Gráfica RTX 4060,5
2023-04-11,Tarjeta Gráfica RTX 4060,1
2025-05-03,Laptop Dell Inspiron,6
2025-05-21,Memoria RAM 16GB,18
2025-09-28,Tarjeta Gráfica RTX 4060,3
2025-12-28,Monitor 24 pulgadas,7
2025-03-07,Memoria RAM 16GB,16
2024-12-06,Monitor 24 pulgadas,11
2025-12-24,Monitor 24 pulgadas,23
2025-10-24,Tarjeta Gráfica RTX 4060,8
2025-10-27,Procesador Ryzen 5,9
2024-01-06,Memoria RAM 16GB,16
2025-12-23,Monitor 24 pulgadas,19
2023-06-18,Monitor 24 pulgadas,5
2024-07-23,Memoria RAM 16GB,15
2023-04-23,Tarjeta Gráfica RTX 4060,2
2024-08-04,Monitor 24 pulgadas,6
2025-01-08,Laptop Dell Inspiron,4
2024-06-13,Monitor 24 pulgadas,4
2023-11-15,Laptop Dell Inspiron,32
2023-12-26,Laptop Dell Inspiron,4
2025-02-17,Procesador Ryzen 5,11
2025-09-02,Laptop Dell Inspiron,17
2024-07-15,Tarjeta Gráfica RTX 4060,1
2025-06-02,Procesador Ryzen 5,11
2025-05-13,Tarjeta Gráfica RTX 4060,5
2024-05-15,Memoria RAM 16GB,17
2024-09-14,Tarjeta Gráfica RTX 4060,5
2025-04-08,Laptop Dell Inspiron,7
2023-11-25,Tarjeta Gráfica RTX 4060,28
2023-08-14,Procesador Ryzen 5,8
2024-01-10,Laptop Dell Inspiron,5
2023-09-20,Monitor 24 pulgadas,7
2024-12-19,Procesador Ryzen 5,23
2025-11-08,Tarjeta Gráfica RTX 4060,4
2023-10-09,Memoria RAM 16GB,15
2026-02-19,Laptop Dell Inspiron,7
2023-05-20,Memoria RAM 16GB,16
2025-09-04,Laptop Dell Inspiron,18
2025-08-26,Tarjeta Gráfica RTX 4060,7
2026-01-24,Memoria RAM 16GB,19
2024-08-03,Tarjeta Gráfica RTX 4060,3
2024-01-22,Procesador Ryzen 5,9
2024-02-26,Tarjeta Gráfica RTX 4060,3
2023-08-03,Monitor 24 pulgadas,5
2025-08-31,Monitor 24 pulgadas,17
2023-12-05,Tarjeta Gráfica RTX 4060,3
2024-05-07,Procesador Ryzen 5,6
2025-12-21,Monitor 24 pulgadas,20
2024-10-16,Monitor 24 pulgadas,8
2025-11-13,Laptop Dell Inspiron,7
2023-10-22,Procesador Ryzen 5,8
2025-05-08,Tarjeta Gráfica RTX 4060,0
2023-09-06,Memoria RAM 16GB,17
2024-04-20,Procesador Ryzen 5,11
2025-10-25,Tarjeta Gráfica RTX 4060,7
2025-02-15,Procesador Ryzen 5,11
2023-10-05,Monitor 24 pulgadas,5
2026-03-03,Tarjeta Gráfica RTX 4060,2
2024-12-23,Laptop Dell Inspiron,20
2023-11-02,Monitor 24 pulgadas,4
2025-11-15,Monitor 24 pulgadas,34
2026-01-05,Procesador Ryzen 5,8
2024-12-03,Laptop Dell Inspiron,7
2024-04-07,Tarjeta Gráfica RTX 4060,5
2025-07-13,Memoria RAM 16GB,13
2023-12-13,Memoria RAM 16GB,30
2025-11-04,Tarjeta Gráfica RTX 4060,2
2023-11-19,Tarjeta Gráfica RTX 4060,26
2025-09-23,Tarjeta Gráfica RTX 4060,3
2024-12-01,Memoria RAM 16GB,14
2026-03-22,Memoria RAM 16GB,16
2024-02-06,Monitor 24 pulgadas,6
2023-10-04,Laptop Dell Inspiron,5
2025-12-17,Monitor 24 pulgadas,19
2024-09-28,Memoria RAM 16GB,16
2023-07-24,Memoria RAM 16GB,14
2025-09-22,Monitor 24 pulgadas,8
2024-12-23,Tarjeta Gráfica RTX 4060,15
2023-12-16,Procesador Ryzen 5,25
2023-12-17,Procesador Ryzen 5,25
2024-04-02,Procesador Ryzen 5,6
2024-06-21,Tarjeta Gráfica RTX 4060,6
2023-10-24,Laptop Dell Inspiron,3
2023-09-16,Tarjeta Gráfica RTX 4060,3
2023-07-05,Procesador Ryzen 5,6
2024-08-23,Monitor 24 pulgadas,24
2025-06-13,Laptop Dell Inspiron,8
2026-02-08,Memoria RAM 16GB,14
2025-11-04,Laptop Dell Inspiron,4
2025-11-03,Monitor 24 pulgadas,6
2025-10-21,Tarjeta Gráfica RTX 4060,1
2026-03-17,Laptop Dell Inspiron,6
2026-03-22,Tarjeta Gráfica RTX 4060,5
2023-05-12,Laptop Dell Inspiron,7
2026-01-19,Monitor 24 pulgadas,8
2024-01-22,Tarjeta Gráfica RTX 4060,3
2024-07-09,Memoria RAM 16GB,17
2023-06-23,Memoria RAM 16GB,20
2024-05-13,Tarjeta Gráfica RTX 4060,3
2025-02-28,Monitor 24 pulgadas,8
2023-09-07,Memoria RAM 16GB,15
2025-08-08,Monitor 24 pulgadas,8
2025-03-07,Monitor 24 pulgadas,9
2024-01-08,Monitor 24 pulgadas,4
2023-11-06,Monitor 24 pulgadas,5
2024-11-03,Tarjeta Gráfica RTX 4060,0
2023-08-05,Memoria RAM 16GB,21
2023-05-22,Procesador Ryzen 5,8
2025-07-19,Memoria RAM 16GB,18
2024-09-03,Monitor 24 pulgadas,17
2023-06-10,Laptop Dell Inspiron,9
2024-04-04,Memoria RAM 16GB,16
2025-05-13,Procesador Ryzen 5,11
2023-05-31,Monitor 24 pulgadas,7
2025-04-21,Tarjeta Gráfica RTX 4060,5
2025-06-15,Monitor 24 pulgadas,7
2024-01-03,Monitor 24 pulgadas,8
2025-05-08,Laptop Dell Inspiron,5
2024-03-04,Memoria RAM 16GB,15
2025-06-10,Procesador Ryzen 5,11
2025-08-24,Laptop Dell Inspiron,17
2026-04-12,Memoria RAM 16GB,18
2024-05-11,Monitor 24 pulgadas,8
2024-01-17,Monitor 24 pulgadas,7
2025-06-21,Tarjeta Gráfica RTX 4060,6
2025-12-04,Memoria RAM 16GB,17
2025-01-13,Monitor 24 pulgadas,8
2024-10-12,Laptop Dell Inspiron,5
2026-01-27,Memoria RAM 16GB,17
2023-08-02,Laptop Dell Inspiron,6
2023-12-03,Laptop Dell Inspiron,6
2024-05-01,Memoria RAM 16GB,18
2024-04-07,Monitor 24 pulgadas,7
2023-06-07,Monitor 24 pulgadas,6
2025-09-19,Procesador Ryzen 5,12
2024-05-06,Memoria RAM 16GB,18
2024-03-12,Procesador Ryzen 5,7
2025-03-08,Tarjeta Gráfica RTX 4060,3
2026-02-12,Tarjeta Gráfica RTX 4060,5
2026-03-12,Tarjeta Gráfica RTX 4060,3
2025-04-10,Monitor 24 pulgadas,4
2024-04-14,Monitor 24 pulgadas,5
2025-02-14,Procesador Ryzen 5,10
2025-01-01,Tarjeta Gráfica RTX 4060,5
2025-07-28,Monitor 24 pulgadas,8
2026-03-02,Tarjeta Gráfica RTX 4060,5
2023-04-18,Laptop Dell Inspiron,5
2024-08-05,Memoria RAM 16GB,16
2025-06-19,Memoria RAM 16GB,18
2024-01-28,Monitor 24 pulgadas,5
2025-09-23,Laptop Dell Inspiron,4
2025-11-21,Monitor 24 pulgadas,34
2024-03-07,Memoria RAM 16GB,16
2024-10-05,Memoria RAM 16GB,21
2025-05-17,Laptop Dell Inspiron,10
2024-10-12,Procesador Ryzen 5,13
2025-03-27,Laptop Dell Inspiron,3
2025-10-04,Procesador Ryzen 5,14
2025-03-09,Laptop Dell Inspiron,6
2025-08-25,Procesador Ryzen 5,9
2025-06-20,Laptop Dell Inspiron,7
2023-08-15,Monitor 24 pulgadas,16
2024-03-26,Laptop Dell Inspiron,7
2025-07-19,Laptop Dell Inspiron,5
2023-10-20,Procesador Ryzen 5,10
2024-04-26,Memoria RAM 16GB,21
2023-07-26,Procesador Ryzen 5,9
2025-05-15,Laptop Dell Inspiron,5
2024-03-09,Laptop Dell Inspiron,6
2025-01-20,Laptop Dell Inspiron,3
2023-12-18,Memoria RAM 16GB,28
2025-09-30,Tarjeta Gráfica RTX 4060,2
2023-10-15,Laptop Dell Inspiron,2
2026-02-22,Tarjeta Gráfica RTX 4060,1
2024-12-26,Tarjeta Gráfica RTX 4060,5
2025-10-08,Monitor 24 pulgadas,6
2026-02-25,Tarjeta Gráfica RTX 4060,5
2023-08-04,Laptop Dell Inspiron,5
2024-11-18,Memoria RAM 16GB,40
2026-02-08,Tarjeta Gráfica RTX 4060,2
2024-12-20,Procesador Ryzen 5,24
2025-11-05,Tarjeta Gráfica RTX 4060,1
2025-01-18,Memoria RAM 16GB,20
2025-01-08,Procesador Ryzen 5,10
2023-11-09,Laptop Dell Inspiron,7
2023-05-22,Tarjeta Gráfica RTX 4060,3
2025-07-24,Tarjeta Gráfica RTX 4060,5
2023-12-25,Laptop Dell Inspiron,4
2026-04-04,Procesador Ryzen 5,11
2026-03-15,Tarjeta Gráfica RTX 4060,3
2023-04-20,Memoria RAM 16GB,16
2024-09-18,Monitor 24 pulgadas,9
2025-05-15,Tarjeta Gráfica RTX 4060,5
2025-02-20,Monitor 24 pulgadas,6
2024-01-27,Tarjeta Gráfica RTX 4060,5
2025-07-08,Laptop Dell Inspiron,7
2023-12-21,Procesador Ryzen 5,24
2025-04-25,Laptop Dell Inspiron,10
2024-01-09,Tarjeta Gráfica RTX 4060,4
2024-11-23,Monitor 24 pulgadas,36
2023-08-01,Tarjeta Gráfica RTX 4060,0
2023-04-30,Tarjeta Gráfica RTX 4060,0
2023-04-29,Tarjeta Gráfica RTX 4060,8
2026-04-04,Memoria RAM 16GB,21
2024-05-05,Tarjeta Gráfica RTX 4060,5
2024-10-13,Memoria RAM 16GB,15
2024-11-28,Monitor 24 pulgadas,32
2025-10-04,Tarjeta Gráfica RTX 4060,4
2023-05-21,Laptop Dell Inspiron,4
2024-04-09,Procesador Ryzen 5,7
2025-09-28,Monitor 24 pulgadas,8
2024-08-01,Laptop Dell Inspiron,3
2024-08-31,Procesador Ryzen 5,17
2025-05-03,Memoria RAM 16GB,18
2024-11-12,Procesador Ryzen 5,11
2024-07-11,Laptop Dell Inspiron,5
2025-03-10,Monitor 24 pulgadas,7
2023-11-26,Laptop Dell Inspiron,30
2023-12-16,Tarjeta Gráfica RTX 4060,22
2023-07-28,Tarjeta Gráfica RTX 4060,4
2023-09-01,Laptop Dell Inspiron,22
2024-03-09,Memoria RAM 16GB,20
2023-06-12,Memoria RAM 16GB,17
2023-10-20,Laptop Dell Inspiron,6
2025-07-06,Laptop Dell Inspiron,4
2023-07-08,Tarjeta Gráfica RTX 4060,5
2024-06-08,Tarjeta Gráfica RTX 4060,5
2025-11-30,Procesador Ryzen 5,36
2024-03-22,Procesador Ryzen 5,14
2024-01-09,Memoria RAM 16GB,13
2023-05-16,Memoria RAM 16GB,18
2025-05-23,Monitor 24 pulgadas,10
2025-09-14,Procesador Ryzen 5,11
2024-01-12,Monitor 24 pulgadas,12
2023-10-29,Memoria RAM 16GB,17
2025-03-25,Tarjeta Gráfica RTX 4060,5
2023-09-14,Procesador Ryzen 5,6
2024-12-31,Memoria RAM 16GB,16
2024-12-29,Monitor 24 pulgadas,5
2025-02-22,Procesador Ryzen 5,9
2025-08-18,Monitor 24 pulgadas,16
2023-10-15,Monitor 24 pulgadas,4
2023-11-03,Monitor 24 pulgadas,7
2023-07-04,Monitor 24 pulgadas,9
2025-10-07,Monitor 24 pulgadas,6
2026-02-13,Laptop Dell Inspiron,7
2024-06-18,Monitor 24 pulgadas,9
2025-08-08,Memoria RAM 16GB,18
2025-09-08,Procesador Ryzen 5,10
2025-07-20,Monitor 24 pulgadas,8
2024-07-28,Memoria RAM 16GB,16
2025-04-12,Procesador Ryzen 5,13
2024-08-13,Memoria RAM 16GB,15
2025-06-07,Tarjeta Gráfica RTX 4060,7
2023-11-18,Monitor 24 pulgadas,34
2025-07-27,Tarjeta Gráfica RTX 4060,0
2024-05-09,Procesador Ryzen 5,8
2023-07-16,Laptop Dell Inspiron,6
2023-08-24,Memoria RAM 16GB,17
2024-08-29,Laptop Dell Inspiron,19
2023-11-13,Laptop Dell Inspiron,2
2023-05-09,Tarjeta Gráfica RTX 4060,3
2024-02-15,Monitor 24 pulgadas,8
2023-09-02,Tarjeta Gráfica RTX 4060,11
2025-07-15,Laptop Dell Inspiron,6
2023-12-17,Laptop Dell Inspiron,18
2025-08-22,Monitor 24 pulgadas,24
2025-01-23,Monitor 24 pulgadas,8
2025-09-12,Procesador Ryzen 5,14
2025-12-13,Monitor 24 pulgadas,23
2023-04-26,Monitor 24 pulgadas,5
2023-11-21,Procesador Ryzen 5,31
2026-01-09,Memoria RAM 16GB,16
2025-03-25,Memoria RAM 16GB,18
2024-12-04,Laptop Dell Inspiron,4
2025-10-02,Laptop Dell Inspiron,3
2025-03-07,Procesador Ryzen 5,13
2024-03-26,Procesador Ryzen 5,9
2025-03-22,Laptop Dell Inspiron,5
2025-08-02,Monitor 24 pulgadas,10
2024-02-29,Procesador Ryzen 5,6
2026-03-26,Laptop Dell Inspiron,4
2025-02-04,Tarjeta Gráfica RTX 4060,3
2025-10-15,Memoria RAM 16GB,13
2023-07-14,Procesador Ryzen 5,9
2025-01-31,Memoria RAM 16GB,20
2023-08-31,Procesador Ryzen 5,10
2024-10-26,Laptop Dell Inspiron,5
2026-02-17,Procesador Ryzen 5,6
2025-08-21,Memoria RAM 16GB,20
2026-01-29,Monitor 24 pulgadas,9
2023-10-21,Laptop Dell Inspiron,5
2024-07-03,Monitor 24 pulgadas,6
2024-01-31,Monitor 24 pulgadas,4
2023-08-07,Monitor 24 pulgadas,6
2025-08-16,Procesador Ryzen 5,12
2025-03-01,Memoria RAM 16GB,21
2024-08-19,Tarjeta Gráfica RTX 4060,8
2025-07-09,Procesador Ryzen 5,9
2025-07-10,Procesador Ryzen 5,8
2023-06-02,Monitor 24 pulgadas,9
2026-03-01,Memoria RAM 16GB,15
2023-12-18,Tarjeta Gráfica RTX 4060,19
2023-09-11,Monitor 24 pulgadas,8
2025-12-04,Monitor 24 pulgadas,5
2024-03-05,Memoria RAM 16GB,16
2024-05-31,Tarjeta Gráfica RTX 4060,5
2025-08-19,Monitor 24 pulgadas,18
2024-06-10,Tarjeta Gráfica RTX 4060,5
2025-04-09,Memoria RAM 16GB,14
2025-10-12,Tarjeta Gráfica RTX 4060,1
2025-07-23,Laptop Dell Inspiron,7
2023-10-05,Laptop Dell Inspiron,7
2024-08-14,Memoria RAM 16GB,16
2024-09-22,Tarjeta Gráfica RTX 4060,4
2024-10-14,Memoria RAM 16GB,15
2025-02-20,Procesador Ryzen 5,11
2024-11-09,Monitor 24 pulgadas,7
2025-03-10,Laptop Dell Inspiron,5
2023-08-09,Procesador Ryzen 5,10
2024-01-18,Procesador Ryzen 5,8
2024-08-25,Procesador Ryzen 5,14
2024-06-26,Laptop Dell Inspiron,6
2024-03-23,Tarjeta Gráfica RTX 4060,6
2023-09-22,Monitor 24 pulgadas,12
2025-09-22,Tarjeta Gráfica RTX 4060,0
2025-02-11,Tarjeta Gráfica RTX 4060,1
2025-06-30,Tarjeta Gráfica RTX 4060,1
2024-05-07,Laptop Dell Inspiron,5
2024-12-19,Tarjeta Gráfica RTX 4060,18
2023-04-10,Procesador Ryzen 5,9
2023-05-30,Procesador Ryzen 5,11
2026-04-06,Procesador Ryzen 5,6
2025-03-18,Procesador Ryzen 5,8
2023-11-17,Procesador Ryzen 5,35
2026-02-02,Monitor 24 pulgadas,8
2024-12-03,Tarjeta Gráfica RTX 4060,5
2023-08-25,Procesador Ryzen 5,14
2024-09-13,Monitor 24 pulgadas,12
2026-02-26,Monitor 24 pulgadas,8
2025-11-08,Memoria RAM 16GB,18
2023-07-11,Procesador Ryzen 5,11
2023-11-07,Laptop Dell Inspiron,2
2025-07-22,Monitor 24 pulgadas,4
2024-01-25,Monitor 24 pulgadas,5
2024-04-29,Monitor 24 pulgadas,5
2026-03-15,Monitor 24 pulgadas,8
2025-02-24,Monitor 24 pulgadas,4
2024-05-03,Memoria RAM 16GB,17
2025-12-20,Laptop Dell Inspiron,22
2024-07-11,Procesador Ryzen 5,10
2024-09-17,Memoria RAM 16GB,14
2023-11-25,Memoria RAM 16GB,42
2024-07-13,Memoria RAM 16GB,16
2024-03-26,Monitor 24 pulgadas,8
2024-10-22,Memoria RAM 16GB,15
2025-06-05,Tarjeta Gráfica RTX 4060,3
2025-08-05,Laptop Dell Inspiron,7
2024-11-27,Procesador Ryzen 5,31
2024-05-26,Monitor 24 pulgadas,5
2023-04-05,Tarjeta Gráfica RTX 4060,2
2025-09-10,Tarjeta Gráfica RTX 4060,4
2025-11-16,Monitor 24 pulgadas,33
2025-12-10,Laptop Dell Inspiron,21
2025-05-10,Laptop Dell Inspiron,10
2026-03-23,Procesador Ryzen 5,8
2026-04-08,Memoria RAM 16GB,16
2023-07-15,Procesador Ryzen 5,12
2024-02-09,Laptop Dell Inspiron,8
2026-03-26,Tarjeta Gráfica RTX 4060,3
2024-12-30,Procesador Ryzen 5,6
2025-02-02,Laptop Dell Inspiron,3
2024-04-08,Tarjeta Gráfica RTX 4060,4
2024-07-07,Procesador Ryzen 5,8
2023-05-16,Monitor 24 pulgadas,5
2024-09-29,Procesador Ryzen 5,6
2024-11-07,Tarjeta Gráfica RTX 4060,5
2024-01-06,Laptop Dell Inspiron,10
2024-04-05,Laptop Dell Inspiron,10
2024-02-02,Monitor 24 pulgadas,9
2023-06-14,Monitor 24 pulgadas,5
2024-08-12,Tarjeta Gráfica RTX 4060,2
2024-05-21,Procesador Ryzen 5,10
2023-06-22,Tarjeta Gráfica RTX 4060,2
2025-06-12,Tarjeta Gráfica RTX 4060,0
2024-07-16,Laptop Dell Inspiron,4
2024-06-01,Tarjeta Gráfica RTX 4060,6
2023-07-20,Memoria RAM 16GB,15
2023-04-27,Tarjeta Gráfica RTX 4060,3
2023-10-30,Memoria RAM 16GB,16
2024-07-07,Tarjeta Gráfica RTX 4060,4
2025-12-21,Tarjeta Gráfica RTX 4060,15
2023-11-13,Tarjeta Gráfica RTX 4060,1
2024-12-20,Memoria RAM 16GB,31
2026-03-21,Procesador Ryzen 5,10
2024-12-18,Procesador Ryzen 5,25
2023-04-23,Procesador Ryzen 5,8
2023-08-18,Memoria RAM 16GB,23
2023-04-14,Monitor 24 pulgadas,9
2024-09-07,Laptop Dell Inspiron,6
2026-01-09,Procesador Ryzen 5,9
2024-05-23,Laptop Dell Inspiron,2
2025-02-16,Memoria RAM 16GB,16
2025-03-26,Monitor 24 pulgadas,4
2024-09-08,Tarjeta Gráfica RTX 4060,4
2025-05-02,Monitor 24 pulgadas,12
2023-06-03,Procesador Ryzen 5,9
2024-07-13,Tarjeta Gráfica RTX 4060,8
2023-12-08,Laptop Dell Inspiron,6
2024-07-05,Monitor 24 pulgadas,10
2023-08-17,Memoria RAM 16GB,18
2026-03-05,Memoria RAM 16GB,18
2026-01-29,Tarjeta Gráfica RTX 4060,3
2024-11-17,Tarjeta Gráfica RTX 4060,27
2025-08-28,Laptop Dell Inspiron,16
2026-03-02,Monitor 24 pulgadas,5
2023-06-09,Monitor 24 pulgadas,10
2026-03-26,Monitor 24 pulgadas,8
2025-10-20,Procesador Ryzen 5,9
2023-10-15,Memoria RAM 16GB,16
2024-05-07,Memoria RAM 16GB,13
2024-06-09,Monitor 24 pulgadas,7
2024-10-30,Tarjeta Gráfica RTX 4060,5
2024-05-20,Tarjeta Gráfica RTX 4060,4
2025-01-27,Memoria RAM 16GB,17
2023-06-07,Laptop Dell Inspiron,3
2024-10-31,Procesador Ryzen 5,7
2024-09-29,Monitor 24 pulgadas,9
2024-03-25,Tarjeta Gráfica RTX 4060,5
2023-05-17,Memoria RAM 16GB,17
2024-10-16,Laptop Dell Inspiron,6
2024-07-18,Monitor 24 pulgadas,8
2023-05-19,Tarjeta Gráfica RTX 4060,6
2024-08-20,Procesador Ryzen 5,11
2024-04-12,Monitor 24 pulgadas,9
2025-11-14,Tarjeta Gráfica RTX 4060,7
2025-01-05,Tarjeta Gráfica RTX 4060,5
2024-12-15,Memoria RAM 16GB,28
2025-11-21,Memoria RAM 16GB,44
2024-08-07,Procesador Ryzen 5,10
2025-07-27,Memoria RAM 16GB,16
2023-10-27,Monitor 24 pulgadas,11
2024-03-14,Monitor 24 pulgadas,4
2025-11-30,Memoria RAM 16GB,39
